==WARNING== Note: Running with uncontrolled GPU caches. Profiling results may be inconsistent.
==PROF== Connected to process 137364 (/home/lxt230026/miniconda3/bin/python3.13)
==PROF== Disconnected from process 137364
==PROF== Connected to process 137930 (/home/lxt230026/miniconda3/bin/python3.13)
==PROF== Disconnected from process 137930
==PROF== Connected to process 138496 (/home/lxt230026/miniconda3/bin/python3.13)
==PROF== Disconnected from process 138496
==PROF== Creating report from application replay data: 0%.....................100%
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"293","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,672"
"293","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.98"
"294","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,569,536"
"294","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,494,144"
"294","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.86"
"294","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,352"
"294","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.53"
"295","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","5,248"
"295","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,686,336"
"295","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","40.14"
"295","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,608"
"295","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.99"
"296","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,557,248"
"296","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,732,096"
"296","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","88.39"
"296","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,288"
"296","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.50"
"297","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","5,120"
"297","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,248,064"
"297","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.13"
"297","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,864"
"297","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.99"
"298","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,556,992"
"298","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","12,089,984"
"298","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","88.04"
"298","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,928"
"298","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.54"
"299","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,864"
"299","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,539,136"
"299","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.77"
"299","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,736"
"299","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.97"
"300","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,559,168"
"300","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,696,256"
"300","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.79"
"300","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,608"
"300","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.54"
"301","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","3,840"
"301","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,347,776"
"301","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.53"
"301","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,544"
"301","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.98"
"302","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,557,632"
"302","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,944,320"
"302","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","88.17"
"302","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,704"
"302","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.51"
"303","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","3,968"
"303","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,134,784"
"303","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.12"
"303","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,576"
"303","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.96"
"304","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,557,120"
"304","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,831,424"
"304","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.50"
"304","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,992"
"304","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.52"
"305","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,992"
"305","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,542,464"
"305","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.93"
"305","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,544"
"305","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","100.02"
"306","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,565,824"
"306","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,377,664"
"306","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.68"
"306","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,288"
"306","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.55"
"307","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,608"
"307","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,649,600"
"307","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","40.12"
"307","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,576"
"307","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","100.00"
"308","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,557,120"
"308","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,625,728"
"308","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","88.21"
"308","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,288"
"308","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.54"
"309","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,992"
"309","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,575,104"
"309","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.92"
"309","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,608"
"309","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.99"
"310","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,559,296"
"310","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,850,368"
"310","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.89"
"310","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,768"
"310","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.52"
"311","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,992"
"311","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,526,208"
"311","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.86"
"311","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,576"
"311","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.99"
"312","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,557,120"
"312","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,638,400"
"312","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","88.05"
"312","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,416"
"312","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.53"
"313","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,608"
"313","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","20,245,632"
"313","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","39.21"
"313","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,736"
"313","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","100.01"
"314","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,557,248"
"314","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","12,077,696"
"314","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.87"
"314","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","57,056"
"314","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.52"
"315","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","4,864"
"315","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","19,940,864"
"315","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","38.71"
"315","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,640"
"315","137364","python3.13","127.0.0.1","gn_apply(const float *, const float *, const float *, const float *, const float *, float *, long, long, long, int, int, int, double)","1","7","(256, 1, 1)","(1024, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","99.99"
"316","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","33,559,040"
"316","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","11,757,568"
"316","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","87.63"
"316","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","56,832"
"316","137364","python3.13","127.0.0.1","gn_stats(const float *, float *, float *, long, long, int)","1","7","(256, 1, 1)","(256, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","0.54"
